x-axis,1,2,3
-3.6400E+00,+2.8736E+00,+2.9000E+00,+3.5680E+00
-3.6300E+00,+2.8711E+00,+2.9188E+00,+3.5649E+00
-3.6200E+00,+2.8708E+00,+2.9438E+00,+3.5649E+00
-3.6100E+00,+2.8711E+00,+2.9625E+00,+3.5649E+00
-3.6000E+00,+2.8724E+00,+2.9750E+00,+3.5633E+00
-3.5900E+00,+2.8717E+00,+2.9875E+00,+3.5618E+00
-3.5800E+00,+2.8727E+00,+3.0063E+00,+3.5633E+00
-3.5700E+00,+2.8717E+00,+3.0250E+00,+3.5618E+00
-3.5600E+00,+2.8708E+00,+3.0375E+00,+3.5586E+00
-3.5500E+00,+2.8714E+00,+3.0563E+00,+3.5602E+00
-3.5400E+00,+2.8714E+00,+3.0625E+00,+3.5618E+00
-3.5300E+00,+2.8711E+00,+3.0813E+00,+3.5618E+00
-3.5200E+00,+2.8711E+00,+3.1000E+00,+3.5618E+00
-3.5100E+00,+2.8721E+00,+3.1063E+00,+3.5618E+00
-3.5000E+00,+2.8724E+00,+3.1125E+00,+3.5602E+00
-3.4900E+00,+2.8711E+00,+3.1313E+00,+3.5602E+00
-3.4800E+00,+2.8721E+00,+3.1500E+00,+3.5618E+00
-3.4700E+00,+2.8714E+00,+3.1563E+00,+3.5618E+00
-3.4600E+00,+2.8711E+00,+3.1625E+00,+3.5633E+00
-3.4500E+00,+2.8708E+00,+3.1813E+00,+3.5602E+00
-3.4400E+00,+2.8705E+00,+3.1875E+00,+3.5618E+00
-3.4300E+00,+2.8711E+00,+3.2000E+00,+3.5633E+00
-3.4200E+00,+2.8717E+00,+3.2063E+00,+3.5602E+00
-3.4100E+00,+2.8705E+00,+3.2125E+00,+3.5649E+00
-3.4000E+00,+2.8711E+00,+3.2188E+00,+3.5618E+00
-3.3900E+00,+2.8708E+00,+3.2250E+00,+3.5664E+00
-3.3800E+00,+2.8708E+00,+3.2250E+00,+3.5680E+00
-3.3700E+00,+2.8714E+00,+3.2313E+00,+3.5664E+00
-3.3600E+00,+2.8708E+00,+3.2313E+00,+3.5680E+00
-3.3500E+00,+2.8708E+00,+3.2313E+00,+3.5633E+00
-3.3400E+00,+2.8711E+00,+3.2375E+00,+3.5680E+00
-3.3300E+00,+2.8714E+00,+3.2375E+00,+3.5680E+00
-3.3200E+00,+2.8711E+00,+3.2313E+00,+3.5696E+00
-3.3100E+00,+2.8711E+00,+3.2250E+00,+3.5696E+00
-3.3000E+00,+2.8724E+00,+3.2375E+00,+3.5711E+00
-3.2900E+00,+2.8714E+00,+3.2313E+00,+3.5727E+00
-3.2800E+00,+2.8724E+00,+3.2250E+00,+3.5711E+00
-3.2700E+00,+2.8714E+00,+3.2188E+00,+3.5727E+00
-3.2600E+00,+2.8714E+00,+3.2188E+00,+3.5774E+00
-3.2500E+00,+2.8721E+00,+3.2188E+00,+3.5758E+00
-3.2400E+00,+2.8717E+00,+3.2125E+00,+3.5758E+00
-3.2300E+00,+2.8721E+00,+3.2125E+00,+3.5758E+00
-3.2200E+00,+2.8721E+00,+3.2063E+00,+3.5758E+00
-3.2100E+00,+2.8721E+00,+3.2000E+00,+3.5774E+00
-3.2000E+00,+2.8714E+00,+3.1875E+00,+3.5805E+00
-3.1900E+00,+2.8717E+00,+3.1813E+00,+3.5821E+00
-3.1800E+00,+2.8721E+00,+3.1875E+00,+3.5836E+00
-3.1700E+00,+2.8714E+00,+3.1625E+00,+3.5852E+00
-3.1600E+00,+2.8721E+00,+3.1688E+00,+3.5836E+00
-3.1500E+00,+2.8711E+00,+3.1563E+00,+3.5821E+00
-3.1400E+00,+2.8717E+00,+3.1438E+00,+3.5836E+00
-3.1300E+00,+2.8696E+00,+3.1375E+00,+3.5914E+00
-3.1200E+00,+2.8727E+00,+3.1313E+00,+3.5868E+00
-3.1100E+00,+2.8724E+00,+3.1125E+00,+3.5914E+00
-3.1000E+00,+2.8727E+00,+3.1125E+00,+3.5883E+00
-3.0900E+00,+2.8721E+00,+3.0875E+00,+3.5883E+00
-3.0800E+00,+2.8721E+00,+3.0813E+00,+3.5883E+00
-3.0700E+00,+2.8714E+00,+3.0688E+00,+3.5930E+00
-3.0600E+00,+2.8727E+00,+3.0563E+00,+3.5914E+00
-3.0500E+00,+2.8717E+00,+3.0438E+00,+3.5914E+00
-3.0400E+00,+2.8724E+00,+3.0250E+00,+3.5930E+00
-3.0300E+00,+2.8724E+00,+3.0125E+00,+3.5711E+00
-3.0200E+00,+2.8717E+00,+3.0000E+00,+3.5946E+00
-3.0100E+00,+2.8730E+00,+2.9938E+00,+3.5993E+00
-3.0000E+00,+2.8721E+00,+2.9688E+00,+3.5946E+00
-2.9900E+00,+2.8717E+00,+2.9438E+00,+3.6008E+00
-2.9800E+00,+2.8721E+00,+2.9313E+00,+3.6055E+00
-2.9700E+00,+2.8724E+00,+2.9125E+00,+3.6008E+00
-2.9600E+00,+2.8721E+00,+2.9063E+00,+3.6024E+00
-2.9500E+00,+2.8727E+00,+2.8875E+00,+3.6039E+00
-2.9400E+00,+2.8727E+00,+2.8688E+00,+3.6039E+00
-2.9300E+00,+2.8724E+00,+2.8500E+00,+3.6086E+00
-2.9200E+00,+2.8730E+00,+2.8313E+00,+3.6055E+00
-2.9100E+00,+2.8727E+00,+2.8188E+00,+3.6055E+00
-2.9000E+00,+2.8724E+00,+2.8000E+00,+3.6102E+00
-2.8900E+00,+2.8724E+00,+2.7813E+00,+3.6086E+00
-2.8800E+00,+2.8736E+00,+2.7687E+00,+3.6086E+00
-2.8700E+00,+2.8727E+00,+2.7500E+00,+3.6133E+00
-2.8600E+00,+2.8736E+00,+2.7437E+00,+3.6118E+00
-2.8500E+00,+2.8730E+00,+2.7250E+00,+3.6118E+00
-2.8400E+00,+2.8733E+00,+2.7000E+00,+3.6118E+00
-2.8300E+00,+2.8730E+00,+2.6937E+00,+3.6133E+00
-2.8200E+00,+2.8733E+00,+2.6812E+00,+3.6118E+00
-2.8100E+00,+2.8717E+00,+2.6687E+00,+3.6133E+00
-2.8000E+00,+2.8733E+00,+2.6375E+00,+3.6133E+00
-2.7900E+00,+2.8730E+00,+2.6250E+00,+3.6133E+00
-2.7800E+00,+2.8736E+00,+2.6125E+00,+3.6133E+00
-2.7700E+00,+2.8739E+00,+2.6062E+00,+3.6149E+00
-2.7600E+00,+2.8727E+00,+2.5937E+00,+3.6133E+00
-2.7500E+00,+2.8733E+00,+2.5812E+00,+3.6133E+00
-2.7400E+00,+2.8727E+00,+2.5562E+00,+3.6118E+00
-2.7300E+00,+2.8727E+00,+2.5500E+00,+3.6149E+00
-2.7200E+00,+2.8733E+00,+2.5375E+00,+3.6118E+00
-2.7100E+00,+2.8717E+00,+2.5187E+00,+3.6118E+00
-2.7000E+00,+2.8730E+00,+2.5000E+00,+3.6118E+00
-2.6900E+00,+2.8727E+00,+2.4937E+00,+3.6133E+00
-2.6800E+00,+2.8730E+00,+2.4812E+00,+3.6102E+00
-2.6700E+00,+2.8724E+00,+2.4750E+00,+3.6118E+00
-2.6600E+00,+2.8733E+00,+2.4562E+00,+3.6102E+00
-2.6500E+00,+2.8727E+00,+2.4437E+00,+3.6102E+00
-2.6400E+00,+2.8736E+00,+2.4437E+00,+3.6118E+00
-2.6300E+00,+2.8721E+00,+2.4375E+00,+3.6071E+00
-2.6200E+00,+2.8727E+00,+2.4312E+00,+3.6118E+00
-2.6100E+00,+2.8727E+00,+2.4125E+00,+3.6086E+00
-2.6000E+00,+2.8733E+00,+2.4062E+00,+3.6071E+00
-2.5900E+00,+2.8730E+00,+2.4000E+00,+3.6055E+00
-2.5800E+00,+2.8727E+00,+2.4062E+00,+3.6071E+00
-2.5700E+00,+2.8724E+00,+2.4062E+00,+3.6071E+00
-2.5600E+00,+2.8730E+00,+2.4000E+00,+3.6071E+00
-2.5500E+00,+2.8727E+00,+2.4000E+00,+3.6055E+00
-2.5400E+00,+2.8727E+00,+2.4000E+00,+3.6008E+00
-2.5300E+00,+2.8727E+00,+2.4000E+00,+3.6055E+00
-2.5200E+00,+2.8733E+00,+2.4000E+00,+3.5977E+00
-2.5100E+00,+2.8724E+00,+2.4062E+00,+3.6055E+00
-2.5000E+00,+2.8733E+00,+2.4000E+00,+3.6039E+00
-2.4900E+00,+2.8730E+00,+2.4062E+00,+3.5993E+00
-2.4800E+00,+2.8724E+00,+2.4125E+00,+3.6024E+00
-2.4700E+00,+2.8727E+00,+2.4062E+00,+3.6008E+00
-2.4600E+00,+2.8733E+00,+2.4125E+00,+3.5993E+00
-2.4500E+00,+2.8724E+00,+2.4125E+00,+3.5993E+00
-2.4400E+00,+2.8721E+00,+2.4187E+00,+3.5961E+00
-2.4300E+00,+2.8724E+00,+2.4187E+00,+3.5961E+00
-2.4200E+00,+2.8727E+00,+2.4312E+00,+3.5914E+00
-2.4100E+00,+2.8727E+00,+2.4312E+00,+3.5946E+00
-2.4000E+00,+2.8711E+00,+2.4375E+00,+3.5930E+00
-2.3900E+00,+2.8727E+00,+2.4437E+00,+3.5930E+00
-2.3800E+00,+2.8717E+00,+2.4562E+00,+3.5883E+00
-2.3700E+00,+2.8724E+00,+2.4625E+00,+3.5868E+00
-2.3600E+00,+2.8727E+00,+2.4750E+00,+3.5883E+00
-2.3500E+00,+2.8724E+00,+2.4812E+00,+3.5868E+00
-2.3400E+00,+2.8724E+00,+2.4875E+00,+3.5868E+00
-2.3300E+00,+2.8721E+00,+2.5000E+00,+3.5868E+00
-2.3200E+00,+2.8727E+00,+2.5125E+00,+3.5836E+00
-2.3100E+00,+2.8714E+00,+2.5250E+00,+3.5836E+00
-2.3000E+00,+2.8724E+00,+2.5250E+00,+3.5836E+00
-2.2900E+00,+2.8717E+00,+2.5375E+00,+3.5836E+00
-2.2800E+00,+2.8721E+00,+2.5562E+00,+3.5836E+00
-2.2700E+00,+2.8724E+00,+2.5750E+00,+3.5821E+00
-2.2600E+00,+2.8733E+00,+2.5937E+00,+3.5758E+00
-2.2500E+00,+2.8724E+00,+2.6000E+00,+3.5789E+00
-2.2400E+00,+2.8736E+00,+2.6062E+00,+3.5758E+00
-2.2300E+00,+2.8727E+00,+2.6250E+00,+3.5789E+00
-2.2200E+00,+2.8714E+00,+2.6500E+00,+3.5774E+00
-2.2100E+00,+2.8708E+00,+2.6562E+00,+3.5758E+00
-2.2000E+00,+2.8724E+00,+2.6687E+00,+3.5727E+00
-2.1900E+00,+2.8714E+00,+2.6750E+00,+3.5743E+00
-2.1800E+00,+2.8717E+00,+2.6937E+00,+3.5758E+00
-2.1700E+00,+2.8717E+00,+2.7125E+00,+3.5711E+00
-2.1600E+00,+2.8721E+00,+2.7312E+00,+3.5743E+00
-2.1500E+00,+2.8702E+00,+2.7437E+00,+3.5711E+00
-2.1400E+00,+2.8717E+00,+2.7500E+00,+3.5680E+00
-2.1300E+00,+2.8721E+00,+2.7812E+00,+3.5743E+00
-2.1200E+00,+2.8714E+00,+2.8000E+00,+3.5696E+00
-2.1100E+00,+2.8724E+00,+2.8063E+00,+3.5711E+00
-2.1000E+00,+2.8717E+00,+2.8125E+00,+3.5696E+00
-2.0900E+00,+2.8711E+00,+2.8250E+00,+3.5649E+00
-2.0800E+00,+2.8708E+00,+2.8438E+00,+3.5680E+00
-2.0700E+00,+2.8721E+00,+2.8563E+00,+3.5696E+00
-2.0600E+00,+2.8714E+00,+2.8688E+00,+3.5649E+00
-2.0500E+00,+2.8708E+00,+2.8813E+00,+3.5649E+00
-2.0400E+00,+2.8714E+00,+2.8938E+00,+3.5664E+00
-2.0300E+00,+2.8711E+00,+2.9063E+00,+3.5649E+00
-2.0200E+00,+2.8711E+00,+2.9250E+00,+3.5664E+00
-2.0100E+00,+2.8714E+00,+2.9313E+00,+3.5664E+00
-2.0000E+00,+2.8714E+00,+2.9438E+00,+3.5664E+00
-1.9900E+00,+2.8711E+00,+2.9563E+00,+3.5680E+00
-1.9800E+00,+2.8721E+00,+2.9625E+00,+3.5664E+00
-1.9700E+00,+2.8711E+00,+2.9688E+00,+3.5664E+00
-1.9600E+00,+2.8714E+00,+2.9938E+00,+3.5649E+00
-1.9500E+00,+2.8714E+00,+3.0000E+00,+3.5649E+00
-1.9400E+00,+2.8717E+00,+3.0125E+00,+3.5649E+00
-1.9300E+00,+2.8711E+00,+3.0188E+00,+3.5649E+00
-1.9200E+00,+2.8714E+00,+3.0313E+00,+3.5680E+00
-1.9100E+00,+2.8714E+00,+3.0438E+00,+3.5618E+00
-1.9000E+00,+2.8714E+00,+3.0500E+00,+3.5696E+00
-1.8900E+00,+2.8717E+00,+3.0625E+00,+3.5649E+00
-1.8800E+00,+2.8724E+00,+3.0688E+00,+3.5649E+00
-1.8700E+00,+2.8708E+00,+3.0750E+00,+3.5649E+00
-1.8600E+00,+2.8724E+00,+3.0813E+00,+3.5649E+00
-1.8500E+00,+2.8714E+00,+3.0938E+00,+3.5711E+00
-1.8400E+00,+2.8711E+00,+3.1000E+00,+3.5696E+00
-1.8300E+00,+2.8714E+00,+3.1063E+00,+3.5664E+00
-1.8200E+00,+2.8711E+00,+3.1063E+00,+3.5680E+00
-1.8100E+00,+2.8714E+00,+3.1063E+00,+3.5696E+00
-1.8000E+00,+2.8711E+00,+3.1188E+00,+3.5680E+00
-1.7900E+00,+2.8705E+00,+3.1250E+00,+3.5711E+00
-1.7800E+00,+2.8717E+00,+3.1250E+00,+3.5696E+00
-1.7700E+00,+2.8711E+00,+3.1188E+00,+3.5727E+00
-1.7600E+00,+2.8714E+00,+3.1250E+00,+3.5727E+00
-1.7500E+00,+2.8714E+00,+3.1250E+00,+3.5664E+00
-1.7400E+00,+2.8717E+00,+3.1313E+00,+3.5758E+00
-1.7300E+00,+2.8714E+00,+3.1250E+00,+3.5727E+00
-1.7200E+00,+2.8724E+00,+3.1313E+00,+3.5758E+00
-1.7100E+00,+2.8714E+00,+3.1313E+00,+3.5758E+00
-1.7000E+00,+2.8714E+00,+3.1313E+00,+3.5727E+00
-1.6900E+00,+2.8717E+00,+3.1250E+00,+3.5711E+00
-1.6800E+00,+2.8714E+00,+3.1250E+00,+3.5743E+00
-1.6700E+00,+2.8721E+00,+3.1250E+00,+3.5758E+00
-1.6600E+00,+2.8717E+00,+3.1188E+00,+3.5711E+00
-1.6500E+00,+2.8714E+00,+3.1188E+00,+3.5758E+00
-1.6400E+00,+2.8717E+00,+3.1125E+00,+3.5758E+00
-1.6300E+00,+2.8721E+00,+3.1188E+00,+3.5758E+00
-1.6200E+00,+2.8717E+00,+3.1125E+00,+3.5774E+00
-1.6100E+00,+2.8724E+00,+3.1125E+00,+3.5774E+00
-1.6000E+00,+2.8717E+00,+3.1000E+00,+3.5774E+00
-1.5900E+00,+2.8717E+00,+3.0938E+00,+3.5743E+00
-1.5800E+00,+2.8708E+00,+3.0875E+00,+3.5821E+00
-1.5700E+00,+2.8717E+00,+3.0813E+00,+3.5805E+00
-1.5600E+00,+2.8711E+00,+3.0813E+00,+3.5789E+00
-1.5500E+00,+2.8717E+00,+3.0688E+00,+3.5821E+00
-1.5400E+00,+2.8711E+00,+3.0625E+00,+3.5789E+00
-1.5300E+00,+2.8717E+00,+3.0625E+00,+3.5836E+00
-1.5200E+00,+2.8724E+00,+3.0500E+00,+3.5821E+00
-1.5100E+00,+2.8714E+00,+3.0438E+00,+3.5852E+00
-1.5000E+00,+2.8727E+00,+3.0313E+00,+3.5852E+00
-1.4900E+00,+2.8717E+00,+3.0250E+00,+3.5852E+00
-1.4800E+00,+2.8727E+00,+3.0125E+00,+3.5852E+00
-1.4700E+00,+2.8724E+00,+3.0125E+00,+3.5852E+00
-1.4600E+00,+2.8727E+00,+3.0000E+00,+3.5805E+00
-1.4500E+00,+2.8717E+00,+2.9875E+00,+3.5852E+00
-1.4400E+00,+2.8717E+00,+2.9750E+00,+3.5805E+00
-1.4300E+00,+2.8724E+00,+2.9563E+00,+3.5883E+00
-1.4200E+00,+2.8727E+00,+2.9563E+00,+3.5899E+00
-1.4100E+00,+2.8717E+00,+2.9438E+00,+3.5868E+00
-1.4000E+00,+2.8721E+00,+2.9250E+00,+3.5868E+00
-1.3900E+00,+2.8721E+00,+2.9125E+00,+3.5868E+00
-1.3800E+00,+2.8724E+00,+2.9063E+00,+3.5868E+00
-1.3700E+00,+2.8717E+00,+2.8938E+00,+3.5868E+00
-1.3600E+00,+2.8724E+00,+2.8875E+00,+3.5868E+00
-1.3500E+00,+2.8717E+00,+2.8750E+00,+3.5899E+00
-1.3400E+00,+2.8727E+00,+2.8500E+00,+3.5914E+00
-1.3300E+00,+2.8733E+00,+2.8563E+00,+3.5836E+00
-1.3200E+00,+2.8721E+00,+2.8375E+00,+3.5914E+00
-1.3100E+00,+2.8721E+00,+2.8313E+00,+3.5883E+00
-1.3000E+00,+2.8711E+00,+2.8125E+00,+3.5868E+00
-1.2900E+00,+2.8711E+00,+2.8000E+00,+3.5883E+00
-1.2800E+00,+2.8724E+00,+2.7938E+00,+3.5883E+00
-1.2700E+00,+2.8721E+00,+2.7813E+00,+3.5914E+00
-1.2600E+00,+2.8721E+00,+2.7687E+00,+3.5883E+00
-1.2500E+00,+2.8717E+00,+2.7500E+00,+3.5899E+00
-1.2400E+00,+2.8714E+00,+2.7437E+00,+3.5899E+00
-1.2300E+00,+2.8717E+00,+2.7312E+00,+3.5899E+00
-1.2200E+00,+2.8724E+00,+2.7250E+00,+3.5883E+00
-1.2100E+00,+2.8714E+00,+2.7062E+00,+3.5899E+00
-1.2000E+00,+2.8727E+00,+2.7000E+00,+3.5883E+00
-1.1900E+00,+2.8717E+00,+2.6875E+00,+3.5883E+00
-1.1800E+00,+2.8724E+00,+2.6750E+00,+3.5899E+00
-1.1700E+00,+2.8717E+00,+2.6562E+00,+3.5899E+00
-1.1600E+00,+2.8721E+00,+2.6562E+00,+3.5883E+00
-1.1500E+00,+2.8727E+00,+2.6312E+00,+3.5914E+00
-1.1400E+00,+2.8721E+00,+2.6250E+00,+3.5899E+00
